ID_IE;ID_SECCION;seccion;cor_est;sexo;gestion2;area;caracteristica2;cod_DRE;nom_dre;cod_UGEL;nom_ugel;codgeo;departamento;provincia;distrito;Estrato_DRE;M500_EM_2S_2023_CT;grupo_EM_2S_2023_CT;M500_EM_2S_2023_MA;grupo_EM_2S_2023_MA;M500_EM_2S_2023_CS;grupo_EM_2S_2023_CS;peso_CT;peso_MA;peso_CS
2907;02;B;18;Hombre;Público;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230110;TACNA;TACNA;CORONEL GREGORÍO ALBARRACÍN LANCHIPA;23001;640;En proceso;697;Satisfactorio;624;Satisfactorio;1,50;1,50;1,50
2907;03;C;15;Hombre;Público;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230110;TACNA;TACNA;CORONEL GREGORÍO ALBARRACÍN LANCHIPA;23001;588;En proceso;532;En inicio;604;En proceso;1,50;1,50;1,50
2907;03;C;17;Hombre;Público;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230110;TACNA;TACNA;CORONEL GREGORÍO ALBARRACÍN LANCHIPA;23001;589;En proceso;608;En proceso;541;En proceso;1,50;1,50;1,50
2907;03;C;13;Hombre;Público;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230110;TACNA;TACNA;CORONEL GREGORÍO ALBARRACÍN LANCHIPA;23001;767;Satisfactorio;806;Satisfactorio;789;Satisfactorio;1,50;1,50;1,50
2907;02;B;23;Hombre;Público;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230110;TACNA;TACNA;CORONEL GREGORÍO ALBARRACÍN LANCHIPA;23001;554;En inicio;613;En proceso;491;En inicio;1,50;1,50;1,50
2907;02;B;20;Hombre;Público;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230110;TACNA;TACNA;CORONEL GREGORÍO ALBARRACÍN LANCHIPA;23001;612;En proceso;601;En proceso;559;En proceso;1,50;1,50;1,50
2907;03;C;02;Mujer;Público;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230110;TACNA;TACNA;CORONEL GREGORÍO ALBARRACÍN LANCHIPA;23001;589;En proceso;591;En inicio;562;En proceso;1,50;1,50;1,50
2907;03;C;07;Hombre;Público;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230110;TACNA;TACNA;CORONEL GREGORÍO ALBARRACÍN LANCHIPA;23001;554;En inicio;558;En inicio;259;Previo al Inicio;1,50;1,50;1,50
2907;02;B;19;Hombre;Público;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230110;TACNA;TACNA;CORONEL GREGORÍO ALBARRACÍN LANCHIPA;23001;604;En proceso;574;En inicio;543;En proceso;1,50;1,50;1,50
2907;02;B;14;Mujer;Público;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230110;TACNA;TACNA;CORONEL GREGORÍO ALBARRACÍN LANCHIPA;23001;701;Satisfactorio;688;Satisfactorio;619;Satisfactorio;1,50;1,50;1,50
2907;03;C;09;Mujer;Público;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230110;TACNA;TACNA;CORONEL GREGORÍO ALBARRACÍN LANCHIPA;23001;639;En proceso;554;En inicio;584;En proceso;1,50;1,50;1,50
2907;03;C;03;Mujer;Público;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230110;TACNA;TACNA;CORONEL GREGORÍO ALBARRACÍN LANCHIPA;23001;536;En inicio;540;En inicio;391;Previo al Inicio;1,50;1,50;1,50
2907;03;C;24;Mujer;Público;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230110;TACNA;TACNA;CORONEL GREGORÍO ALBARRACÍN LANCHIPA;23001;586;En proceso;614;En proceso;563;En proceso;1,50;1,50;1,50
2907;02;B;09;Mujer;Público;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230110;TACNA;TACNA;CORONEL GREGORÍO ALBARRACÍN LANCHIPA;23001;638;En proceso;635;En proceso;601;En proceso;1,50;1,50;1,50
2907;03;C;22;Hombre;Público;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230110;TACNA;TACNA;CORONEL GREGORÍO ALBARRACÍN LANCHIPA;23001;459;Previo al Inicio;600;En proceso;372;Previo al Inicio;1,50;1,50;1,50
2907;03;C;19;Hombre;Público;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230110;TACNA;TACNA;CORONEL GREGORÍO ALBARRACÍN LANCHIPA;23001;639;En proceso;674;Satisfactorio;674;Satisfactorio;1,50;1,50;1,50
2907;02;B;04;Mujer;Público;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230110;TACNA;TACNA;CORONEL GREGORÍO ALBARRACÍN LANCHIPA;23001;685;Satisfactorio;574;En inicio;586;En proceso;1,50;1,50;1,50
2907;02;B;03;Hombre;Público;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230110;TACNA;TACNA;CORONEL GREGORÍO ALBARRACÍN LANCHIPA;23001;547;En inicio;604;En proceso;582;En proceso;1,50;1,50;1,50
2907;02;B;22;Mujer;Público;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230110;TACNA;TACNA;CORONEL GREGORÍO ALBARRACÍN LANCHIPA;23001;645;Satisfactorio;576;En inicio;626;Satisfactorio;1,50;1,50;1,50
2907;02;B;05;Mujer;Público;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230110;TACNA;TACNA;CORONEL GREGORÍO ALBARRACÍN LANCHIPA;23001;536;En inicio;531;En inicio;436;En inicio;1,50;1,50;1,50
2907;02;B;25;Hombre;Público;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230110;TACNA;TACNA;CORONEL GREGORÍO ALBARRACÍN LANCHIPA;23001;630;En proceso;650;Satisfactorio;641;Satisfactorio;1,50;1,50;1,50
2907;02;B;15;Hombre;Público;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230110;TACNA;TACNA;CORONEL GREGORÍO ALBARRACÍN LANCHIPA;23001;543;En inicio;557;En inicio;422;Previo al Inicio;1,50;1,50;1,50
2907;03;C;01;Hombre;Público;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230110;TACNA;TACNA;CORONEL GREGORÍO ALBARRACÍN LANCHIPA;23001;631;En proceso;571;En inicio;413;Previo al Inicio;1,50;1,50;1,50
2907;02;B;11;Mujer;Público;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230110;TACNA;TACNA;CORONEL GREGORÍO ALBARRACÍN LANCHIPA;23001;631;En proceso;596;En proceso;600;En proceso;1,50;1,50;1,50
2907;03;C;23;Mujer;Público;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230110;TACNA;TACNA;CORONEL GREGORÍO ALBARRACÍN LANCHIPA;23001;566;En inicio;540;En inicio;642;Satisfactorio;1,50;1,50;1,50
2907;03;C;18;Mujer;Público;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230110;TACNA;TACNA;CORONEL GREGORÍO ALBARRACÍN LANCHIPA;23001;543;En inicio;514;Previo al Inicio;441;En inicio;1,50;1,50;1,50
2907;03;C;06;Hombre;Público;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230110;TACNA;TACNA;CORONEL GREGORÍO ALBARRACÍN LANCHIPA;23001;590;En proceso;587;En inicio;563;En proceso;1,50;1,50;1,50
2907;02;B;02;Hombre;Público;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230110;TACNA;TACNA;CORONEL GREGORÍO ALBARRACÍN LANCHIPA;23001;588;En proceso;477;Previo al Inicio;473;En inicio;1,50;1,50;1,50
2907;03;C;14;Hombre;Público;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230110;TACNA;TACNA;CORONEL GREGORÍO ALBARRACÍN LANCHIPA;23001;639;En proceso;642;En proceso;724;Satisfactorio;1,50;1,50;1,50
2907;02;B;24;Mujer;Público;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230110;TACNA;TACNA;CORONEL GREGORÍO ALBARRACÍN LANCHIPA;23001;620;En proceso;574;En inicio;446;En inicio;1,50;1,50;1,50
2907;02;B;16;Mujer;Público;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230110;TACNA;TACNA;CORONEL GREGORÍO ALBARRACÍN LANCHIPA;23001;607;En proceso;588;En inicio;568;En proceso;1,50;1,50;1,50
2907;02;B;12;Hombre;Público;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230110;TACNA;TACNA;CORONEL GREGORÍO ALBARRACÍN LANCHIPA;23001;667;Satisfactorio;594;En inicio;624;Satisfactorio;1,50;1,50;1,50
2907;02;B;01;Mujer;Público;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230110;TACNA;TACNA;CORONEL GREGORÍO ALBARRACÍN LANCHIPA;23001;491;Previo al Inicio;510;Previo al Inicio;434;En inicio;1,50;1,50;1,50
2907;02;B;07;Mujer;Público;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230110;TACNA;TACNA;CORONEL GREGORÍO ALBARRACÍN LANCHIPA;23001;693;Satisfactorio;743;Satisfactorio;759;Satisfactorio;1,50;1,50;1,50
2907;02;B;21;Mujer;Público;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230110;TACNA;TACNA;CORONEL GREGORÍO ALBARRACÍN LANCHIPA;23001;572;En inicio;605;En proceso;563;En proceso;1,50;1,50;1,50
2907;03;C;05;Mujer;Público;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230110;TACNA;TACNA;CORONEL GREGORÍO ALBARRACÍN LANCHIPA;23001;758;Satisfactorio;853;Satisfactorio;669;Satisfactorio;1,50;1,50;1,50
2907;03;C;11;Mujer;Público;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230110;TACNA;TACNA;CORONEL GREGORÍO ALBARRACÍN LANCHIPA;23001;466;Previo al Inicio;474;Previo al Inicio;314;Previo al Inicio;1,50;1,50;1,50
2907;03;C;10;Mujer;Público;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230110;TACNA;TACNA;CORONEL GREGORÍO ALBARRACÍN LANCHIPA;23001;611;En proceso;585;En inicio;580;En proceso;1,50;1,50;1,50
2907;02;B;06;Mujer;Público;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230110;TACNA;TACNA;CORONEL GREGORÍO ALBARRACÍN LANCHIPA;23001;600;En proceso;605;En proceso;624;Satisfactorio;1,50;1,50;1,50
2907;02;B;17;Hombre;Público;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230110;TACNA;TACNA;CORONEL GREGORÍO ALBARRACÍN LANCHIPA;23001;510;En inicio;514;Previo al Inicio;455;En inicio;1,50;1,50;1,50
2907;03;C;12;Mujer;Público;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230110;TACNA;TACNA;CORONEL GREGORÍO ALBARRACÍN LANCHIPA;23001;671;Satisfactorio;715;Satisfactorio;527;En proceso;1,50;1,50;1,50
2907;03;C;04;Hombre;Público;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230110;TACNA;TACNA;CORONEL GREGORÍO ALBARRACÍN LANCHIPA;23001;523;En inicio;492;Previo al Inicio;434;En inicio;1,50;1,50;1,50
2907;02;B;13;Hombre;Público;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230110;TACNA;TACNA;CORONEL GREGORÍO ALBARRACÍN LANCHIPA;23001;640;En proceso;711;Satisfactorio;692;Satisfactorio;1,50;1,50;1,50
2908;02;B;11;Mujer;Público;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230110;TACNA;TACNA;CORONEL GREGORÍO ALBARRACÍN LANCHIPA;23001;660;Satisfactorio;672;Satisfactorio;643;Satisfactorio;1,50;1,50;1,50
2908;01;A;17;Mujer;Público;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230110;TACNA;TACNA;CORONEL GREGORÍO ALBARRACÍN LANCHIPA;23001;604;En proceso;672;Satisfactorio;586;En proceso;1,50;1,50;1,50
2908;02;B;01;Mujer;Público;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230110;TACNA;TACNA;CORONEL GREGORÍO ALBARRACÍN LANCHIPA;23001;639;En proceso;601;En proceso;561;En proceso;1,50;1,50;1,50
2908;02;B;29;Hombre;Público;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230110;TACNA;TACNA;CORONEL GREGORÍO ALBARRACÍN LANCHIPA;23001;561;En inicio;579;En inicio;600;En proceso;1,50;1,50;1,50
2908;01;A;27;Hombre;Público;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230110;TACNA;TACNA;CORONEL GREGORÍO ALBARRACÍN LANCHIPA;23001;699;Satisfactorio;749;Satisfactorio;541;En proceso;1,50;1,50;1,50
2908;02;B;07;Mujer;Público;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230110;TACNA;TACNA;CORONEL GREGORÍO ALBARRACÍN LANCHIPA;23001;631;En proceso;579;En inicio;507;En proceso;1,50;1,50;1,50
2908;02;B;20;Hombre;Público;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230110;TACNA;TACNA;CORONEL GREGORÍO ALBARRACÍN LANCHIPA;23001;722;Satisfactorio;731;Satisfactorio;642;Satisfactorio;1,50;1,50;1,50
2908;02;B;03;Mujer;Público;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230110;TACNA;TACNA;CORONEL GREGORÍO ALBARRACÍN LANCHIPA;23001;758;Satisfactorio;666;Satisfactorio;545;En proceso;1,50;1,50;1,50
2908;01;A;15;Hombre;Público;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230110;TACNA;TACNA;CORONEL GREGORÍO ALBARRACÍN LANCHIPA;23001;631;En proceso;529;En inicio;541;En proceso;1,50;1,50;1,50
2908;01;A;28;Hombre;Público;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230110;TACNA;TACNA;CORONEL GREGORÍO ALBARRACÍN LANCHIPA;23001;586;En proceso;623;En proceso;441;En inicio;1,50;1,50;1,50
2908;01;A;12;Hombre;Público;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230110;TACNA;TACNA;CORONEL GREGORÍO ALBARRACÍN LANCHIPA;23001;573;En inicio;495;Previo al Inicio;491;En inicio;1,50;1,50;1,50
2908;01;A;07;Mujer;Público;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230110;TACNA;TACNA;CORONEL GREGORÍO ALBARRACÍN LANCHIPA;23001;612;En proceso;465;Previo al Inicio;548;En proceso;1,50;1,50;1,50
2908;01;A;08;Hombre;Público;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230110;TACNA;TACNA;CORONEL GREGORÍO ALBARRACÍN LANCHIPA;23001;771;Satisfactorio;663;Satisfactorio;599;En proceso;1,50;1,50;1,50
2908;01;A;02;Hombre;Público;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230110;TACNA;TACNA;CORONEL GREGORÍO ALBARRACÍN LANCHIPA;23001;685;Satisfactorio;650;Satisfactorio;599;En proceso;1,50;1,50;1,50
2908;02;B;24;Mujer;Público;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230110;TACNA;TACNA;CORONEL GREGORÍO ALBARRACÍN LANCHIPA;23001;640;En proceso;563;En inicio;481;En inicio;1,50;1,50;1,50
2908;02;B;27;Mujer;Público;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230110;TACNA;TACNA;CORONEL GREGORÍO ALBARRACÍN LANCHIPA;23001;558;En inicio;501;Previo al Inicio;403;Previo al Inicio;1,50;1,50;1,50
2908;01;A;24;Hombre;Público;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230110;TACNA;TACNA;CORONEL GREGORÍO ALBARRACÍN LANCHIPA;23001;645;Satisfactorio;643;En proceso;526;En proceso;1,50;1,50;1,50
2908;01;A;03;Hombre;Público;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230110;TACNA;TACNA;CORONEL GREGORÍO ALBARRACÍN LANCHIPA;23001;743;Satisfactorio;713;Satisfactorio;578;En proceso;1,50;1,50;1,50
2908;02;B;15;Hombre;Público;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230110;TACNA;TACNA;CORONEL GREGORÍO ALBARRACÍN LANCHIPA;23001;629;En proceso;644;En proceso;623;Satisfactorio;1,50;1,50;1,50
2908;02;B;17;Hombre;Público;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230110;TACNA;TACNA;CORONEL GREGORÍO ALBARRACÍN LANCHIPA;23001;639;En proceso;805;Satisfactorio;526;En proceso;1,50;1,50;1,50
2908;01;A;20;Hombre;Público;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230110;TACNA;TACNA;CORONEL GREGORÍO ALBARRACÍN LANCHIPA;23001;674;Satisfactorio;571;En inicio;580;En proceso;1,50;1,50;1,50
2908;01;A;09;Mujer;Público;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230110;TACNA;TACNA;CORONEL GREGORÍO ALBARRACÍN LANCHIPA;23001;730;Satisfactorio;603;En proceso;642;Satisfactorio;1,50;1,50;1,50
2908;01;A;18;Hombre;Público;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230110;TACNA;TACNA;CORONEL GREGORÍO ALBARRACÍN LANCHIPA;23001;639;En proceso;686;Satisfactorio;562;En proceso;1,50;1,50;1,50
2908;02;B;09;Mujer;Público;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230110;TACNA;TACNA;CORONEL GREGORÍO ALBARRACÍN LANCHIPA;23001;688;Satisfactorio;604;En proceso;645;Satisfactorio;1,50;1,50;1,50
2908;02;B;19;Hombre;Público;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230110;TACNA;TACNA;CORONEL GREGORÍO ALBARRACÍN LANCHIPA;23001;614;En proceso;579;En inicio;489;En inicio;1,50;1,50;1,50
2908;01;A;21;Mujer;Público;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230110;TACNA;TACNA;CORONEL GREGORÍO ALBARRACÍN LANCHIPA;23001;554;En inicio;524;En inicio;506;En proceso;1,50;1,50;1,50
2908;01;A;23;Mujer;Público;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230110;TACNA;TACNA;CORONEL GREGORÍO ALBARRACÍN LANCHIPA;23001;639;En proceso;614;En proceso;586;En proceso;1,50;1,50;1,50
2908;02;B;18;Mujer;Público;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230110;TACNA;TACNA;CORONEL GREGORÍO ALBARRACÍN LANCHIPA;23001;710;Satisfactorio;853;Satisfactorio;673;Satisfactorio;1,50;1,50;1,50
2908;02;B;13;Mujer;Público;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230110;TACNA;TACNA;CORONEL GREGORÍO ALBARRACÍN LANCHIPA;23001;656;Satisfactorio;576;En inicio;525;En proceso;1,50;1,50;1,50
2908;02;B;06;Mujer;Público;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230110;TACNA;TACNA;CORONEL GREGORÍO ALBARRACÍN LANCHIPA;23001;699;Satisfactorio;601;En proceso;624;Satisfactorio;1,50;1,50;1,50
2908;02;B;25;Hombre;Público;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230110;TACNA;TACNA;CORONEL GREGORÍO ALBARRACÍN LANCHIPA;23001;685;Satisfactorio;676;Satisfactorio;599;En proceso;1,50;1,50;1,50
2908;01;A;26;Hombre;Público;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230110;TACNA;TACNA;CORONEL GREGORÍO ALBARRACÍN LANCHIPA;23001;629;En proceso;665;Satisfactorio;580;En proceso;1,50;1,50;1,50
2908;01;A;01;Mujer;Público;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230110;TACNA;TACNA;CORONEL GREGORÍO ALBARRACÍN LANCHIPA;23001;612;En proceso;600;En proceso;531;En proceso;1,50;1,50;1,50
2908;02;B;14;Hombre;Público;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230110;TACNA;TACNA;CORONEL GREGORÍO ALBARRACÍN LANCHIPA;23001;561;En inicio;503;Previo al Inicio;490;En inicio;1,50;1,50;1,50
2908;02;B;08;Hombre;Público;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230110;TACNA;TACNA;CORONEL GREGORÍO ALBARRACÍN LANCHIPA;23001;758;Satisfactorio;941;Satisfactorio;699;Satisfactorio;1,50;1,50;1,50
2908;01;A;04;Hombre;Público;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230110;TACNA;TACNA;CORONEL GREGORÍO ALBARRACÍN LANCHIPA;23001;667;Satisfactorio;613;En proceso;645;Satisfactorio;1,50;1,50;1,50
2908;01;A;25;Mujer;Público;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230110;TACNA;TACNA;CORONEL GREGORÍO ALBARRACÍN LANCHIPA;23001;688;Satisfactorio;650;Satisfactorio;604;En proceso;1,50;1,50;1,50
2908;02;B;12;Hombre;Público;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230110;TACNA;TACNA;CORONEL GREGORÍO ALBARRACÍN LANCHIPA;23001;743;Satisfactorio;686;Satisfactorio;865;Satisfactorio;1,50;1,50;1,50
2908;01;A;19;Hombre;Público;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230110;TACNA;TACNA;CORONEL GREGORÍO ALBARRACÍN LANCHIPA;23001;693;Satisfactorio;666;Satisfactorio;647;Satisfactorio;1,50;1,50;1,50
2908;01;A;05;Mujer;Público;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230110;TACNA;TACNA;CORONEL GREGORÍO ALBARRACÍN LANCHIPA;23001;674;Satisfactorio;604;En proceso;533;En proceso;1,50;1,50;1,50
2908;01;A;14;Mujer;Público;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230110;TACNA;TACNA;CORONEL GREGORÍO ALBARRACÍN LANCHIPA;23001;627;En proceso;603;En proceso;453;En inicio;1,50;1,50;1,50
2908;01;A;11;Hombre;Público;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230110;TACNA;TACNA;CORONEL GREGORÍO ALBARRACÍN LANCHIPA;23001;638;En proceso;665;Satisfactorio;674;Satisfactorio;1,50;1,50;1,50
2908;01;A;29;Hombre;Público;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230110;TACNA;TACNA;CORONEL GREGORÍO ALBARRACÍN LANCHIPA;23001;588;En proceso;622;En proceso;516;En proceso;1,50;1,50;1,50
2908;02;B;22;Mujer;Público;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230110;TACNA;TACNA;CORONEL GREGORÍO ALBARRACÍN LANCHIPA;23001;771;Satisfactorio;730;Satisfactorio;740;Satisfactorio;1,50;1,50;1,50
2908;02;B;04;Mujer;Público;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230110;TACNA;TACNA;CORONEL GREGORÍO ALBARRACÍN LANCHIPA;23001;651;Satisfactorio;697;Satisfactorio;626;Satisfactorio;1,50;1,50;1,50
2908;01;A;13;Mujer;Público;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230110;TACNA;TACNA;CORONEL GREGORÍO ALBARRACÍN LANCHIPA;23001;615;En proceso;614;En proceso;566;En proceso;1,50;1,50;1,50
2908;02;B;23;Mujer;Público;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230110;TACNA;TACNA;CORONEL GREGORÍO ALBARRACÍN LANCHIPA;23001;595;En proceso;558;En inicio;526;En proceso;1,50;1,50;1,50
2908;02;B;02;Mujer;Público;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230110;TACNA;TACNA;CORONEL GREGORÍO ALBARRACÍN LANCHIPA;23001;537;En inicio;571;En inicio;362;Previo al Inicio;1,50;1,50;1,50
2908;02;B;16;Mujer;Público;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230110;TACNA;TACNA;CORONEL GREGORÍO ALBARRACÍN LANCHIPA;23001;892;Satisfactorio;749;Satisfactorio;626;Satisfactorio;1,50;1,50;1,50
2908;02;B;10;Mujer;Público;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230110;TACNA;TACNA;CORONEL GREGORÍO ALBARRACÍN LANCHIPA;23001;722;Satisfactorio;644;En proceso;586;En proceso;1,50;1,50;1,50
2908;02;B;26;Mujer;Público;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230110;TACNA;TACNA;CORONEL GREGORÍO ALBARRACÍN LANCHIPA;23001;660;Satisfactorio;610;En proceso;523;En proceso;1,50;1,50;1,50
2908;01;A;16;Mujer;Público;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230110;TACNA;TACNA;CORONEL GREGORÍO ALBARRACÍN LANCHIPA;23001;648;Satisfactorio;715;Satisfactorio;645;Satisfactorio;1,50;1,50;1,50
2908;01;A;22;Mujer;Público;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230110;TACNA;TACNA;CORONEL GREGORÍO ALBARRACÍN LANCHIPA;23001;685;Satisfactorio;610;En proceso;613;Satisfactorio;1,50;1,50;1,50
2908;01;A;06;Mujer;Público;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230110;TACNA;TACNA;CORONEL GREGORÍO ALBARRACÍN LANCHIPA;23001;671;Satisfactorio;608;En proceso;509;En proceso;1,50;1,50;1,50
2908;02;B;21;Mujer;Público;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230110;TACNA;TACNA;CORONEL GREGORÍO ALBARRACÍN LANCHIPA;23001;588;En proceso;592;En inicio;493;En inicio;1,50;1,50;1,50
2908;01;A;10;Mujer;Público;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230110;TACNA;TACNA;CORONEL GREGORÍO ALBARRACÍN LANCHIPA;23001;614;En proceso;631;En proceso;671;Satisfactorio;1,50;1,50;1,50
2908;02;B;28;Mujer;Público;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230110;TACNA;TACNA;CORONEL GREGORÍO ALBARRACÍN LANCHIPA;23001;645;Satisfactorio;743;Satisfactorio;649;Satisfactorio;1,50;1,50;1,50
2908;02;B;05;Hombre;Público;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230110;TACNA;TACNA;CORONEL GREGORÍO ALBARRACÍN LANCHIPA;23001;575;En inicio;676;Satisfactorio;509;En proceso;1,50;1,50;1,50
2909;03;C;01;Mujer;Público;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230110;TACNA;TACNA;CORONEL GREGORÍO ALBARRACÍN LANCHIPA;23001;554;En inicio;571;En inicio;516;En proceso;1,50;1,50;1,50
2909;03;C;02;Hombre;Público;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230110;TACNA;TACNA;CORONEL GREGORÍO ALBARRACÍN LANCHIPA;23001;659;Satisfactorio;731;Satisfactorio;762;Satisfactorio;1,50;1,50;1,50
2909;03;C;27;Hombre;Público;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230110;TACNA;TACNA;CORONEL GREGORÍO ALBARRACÍN LANCHIPA;23001;575;En inicio;515;Previo al Inicio;446;En inicio;1,50;1,50;1,50
2909;03;C;29;Hombre;Público;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230110;TACNA;TACNA;CORONEL GREGORÍO ALBARRACÍN LANCHIPA;23001;607;En proceso;562;En inicio;578;En proceso;1,50;1,50;1,50
2909;01;A;03;Mujer;Público;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230110;TACNA;TACNA;CORONEL GREGORÍO ALBARRACÍN LANCHIPA;23001;614;En proceso;684;Satisfactorio;483;En inicio;1,50;1,50;1,50
2909;01;A;08;Hombre;Público;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230110;TACNA;TACNA;CORONEL GREGORÍO ALBARRACÍN LANCHIPA;23001;662;Satisfactorio;697;Satisfactorio;623;Satisfactorio;1,50;1,50;1,50
